uniqueID,siteID,year,replicate,grazing.compare,last.grazed (year),grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value,Functional Group,Unit,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,53.33333333,invertebrate herbivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,127.8787879,invertebrate herbivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,143.6363636,invertebrate herbivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,25.45454545,invertebrate herbivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,19.39393939,invertebrate herbivores,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,285.1851852,invertebrate predators,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,255.5555556,invertebrate predators,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,27.77777778,invertebrate predators,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,26.85185185,invertebrate predators,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,342.5925926,invertebrate predators,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,341.6666667,invertebrate predators,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,37.03703704,invertebrate predators,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,19.44444444,invertebrate predators,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,109.7560976,invertebrate onmivores,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,74.3902439,invertebrate onmivores,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,31.70731707,invertebrate onmivores,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,18.29268293,invertebrate onmivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,148.7804878,invertebrate onmivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,163.4146341,invertebrate onmivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,46.34146341,invertebrate onmivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,53.65853659,invertebrate onmivores,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,166.6666667,invertebrate herbivores,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,500,invertebrate herbivores,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,85.71428571,invertebrate herbivores,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,180.952381,invertebrate herbivores,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,147.6190476,invertebrate herbivores,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,428.5714286,invertebrate herbivores,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,138.0952381,invertebrate herbivores,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,185.7142857,invertebrate herbivores,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,0.76744186,invertebrate predators,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,1.744186047,invertebrate predators,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,0.488372093,invertebrate predators,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,0.348837209,invertebrate predators,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,3.209302326,invertebrate predators,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,7.534883721,invertebrate predators,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,1.11627907,invertebrate predators,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,4.953488372,invertebrate predators,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,0.568306011,invertebrate onmivores,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,0.612021858,invertebrate onmivores,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,0.830601093,invertebrate onmivores,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,0.612021858,invertebrate onmivores,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,1.486338798,invertebrate onmivores,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,1.442622951,invertebrate onmivores,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,1.005464481,invertebrate onmivores,suction sampling,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,1.005464481,invertebrate onmivores,suction sampling,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,86.63865546,invertebrate detritivores,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,56.72268908,invertebrate detritivores,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,9.74789916,invertebrate detritivores,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,14.34173669,invertebrate detritivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,mean,59.63585434,invertebrate detritivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,mean,61.76470588,invertebrate detritivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,arthropoda,NA,NA,NA,abundance,se,10.42016807,invertebrate detritivores,pitfall traps,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,arthropoda,NA,NA,NA,abundance,se,13.78151261,invertebrate detritivores,pitfall traps,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,Plant,NA,NA,NA,quantity,mean,0.054026846,NA,m2/m,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,Plant,NA,NA,NA,quantity,mean,0.101342282,NA,m2/m,,,,,
1486,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,Plant,NA,NA,NA,quantity,se,0.007718121,NA,m2/m,,,,,
1486,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,Plant,NA,NA,NA,quantity,se,0.030201342,NA,m2/m,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,Plant,NA,NA,NA,quantity,mean,0.106711409,NA,m2/m,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,Plant,NA,NA,NA,quantity,mean,0.124832215,NA,m2/m,,,,,
1486,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,Plant,NA,NA,NA,quantity,se,0.013087248,NA,m2/m,,,,,
1486,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,Plant,NA,NA,NA,quantity,se,0.017785235,NA,m2/m,,,,,
1501,Causse Mejean,2010,5,grazed,0,1.6,sheep/ha,arthropoda,NA,NA,NA,abundance,mean,10.41,Orthoptera,inds. 10 m2,,,,,
1501,Causse Mejean,2010,2,ungrazed,6,0,sheep/ha,arthropoda,NA,NA,NA,abundance,mean,12.29,Orthoptera,inds. 10 m2,,,,,
1501,Causse Mejean,2010,5,grazed,0,1.6,sheep/ha,arthropoda,NA,NA,NA,abundance,se,6.36,Orthoptera,inds. 10 m2,,,,,
1501,Causse Mejean,2010,2,ungrazed,6,0,sheep/ha,arthropoda,NA,NA,NA,abundance,se,7.04,Orthoptera,inds. 10 m2,,,,,
1501,Causse Mejean,2010,5,grazed,0,1.6,sheep/ha,arthropoda,NA,NA,NA,adult richness,mean,4.89,Orthoptera,inds. 10 m2,,,,,
1501,Causse Mejean,2010,2,ungrazed,6,0,sheep/ha,arthropoda,NA,NA,NA,adult richness,mean,5.12,Orthoptera,inds. 10 m2,,,,,
1501,Causse Mejean,2010,5,grazed,0,1.6,sheep/ha,arthropoda,NA,NA,NA,adult richness,se,1.52,Orthoptera,inds. 10 m2,,,,,
1501,Causse Mejean,2010,2,ungrazed,6,0,sheep/ha,arthropoda,NA,NA,NA,adult richness,se,1.24,Orthoptera,inds. 10 m2,,,,,
1502,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,soil microbia,NA,NA,NA,soil microbial biomass carbon abundance,mean,544.2644135,soil microbial biomass,mg/kg soil,,,,,
1502,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,soil microbia,NA,NA,NA,soil microbial biomass carbon abundance,mean,379.7343936,soil microbial biomass,mg/kg soil,,,,,
1502,Swiss National park (short-grass),2013,9,grazed,0,NA,NA,soil microbia,NA,NA,NA,soil microbial biomass carbon abundance,se,140.6850895,soil microbial biomass,mg/kg soil,,,,,
1502,Swiss National park (short-grass),2013,9,ungrazed,5,0,NA,soil microbia,NA,NA,NA,soil microbial biomass carbon abundance,se,138.3005964,soil microbial biomass,mg/kg soil,,,,,
1502,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,soil microbia,NA,NA,NA,soil microbial biomass carbon abundance,mean,668.2580517,soil microbial biomass,mg/kg soil,,,,,
1502,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,soil microbia,NA,NA,NA,soil microbial biomass carbon abundance,mean,613.4147117,soil microbial biomass,mg/kg soil,,,,,
1502,Swiss National park (long-grass),2013,9,grazed,0,NA,NA,soil microbia,NA,NA,NA,soil microbial biomass carbon abundance,se,166.9145129,soil microbial biomass,mg/kg soil,,,,,
1502,Swiss National park (long-grass),2013,9,ungrazed,5,0,NA,soil microbia,NA,NA,NA,soil microbial biomass carbon abundance,se,183.6059642,soil microbial biomass,mg/kg soil,,,,,
1510,15EX,2008,10,grazed,15,0,sheep/ha,arthropoda,NA,NA,NA,abundance,mean,238.2857143,macro-intertebrate,indiv/m2,,,,,
1510,10EX,2008,10,grazed,10,0,sheep/ha,arthropoda,NA,NA,NA,abundance,mean,66.85714286,macro-intertebrate,indiv/m2,,,,,
1510,CG,2008,10,ungrazed,0,10,sheep/ha,arthropoda,NA,NA,NA,abundance,mean,68.57142857,macro-intertebrate,indiv/m2,,,,,
1510,15EX,2008,10,grazed,15,0,sheep/ha,arthropoda,NA,NA,NA,abundance,se,17.14285714,macro-intertebrate,indiv/m2,,,,,
1510,10EX,2008,10,grazed,10,0,sheep/ha,arthropoda,NA,NA,NA,abundance,se,27.42857143,macro-intertebrate,indiv/m2,,,,,
1510,CG,2008,10,ungrazed,0,10,sheep/ha,arthropoda,NA,NA,NA,abundance,se,5.142857143,macro-intertebrate,indiv/m2,,,,,
1510,15EX,2008,10,grazed,15,0,sheep/ha,arthropoda,NA,NA,NA,richness,mean,24.4137931,macro-intertebrate,NA,,,,,
1510,10EX,2008,10,grazed,10,0,sheep/ha,arthropoda,NA,NA,NA,richness,mean,12.62068966,macro-intertebrate,NA,,,,,
1510,CG,2008,10,ungrazed,0,10,sheep/ha,arthropoda,NA,NA,NA,richness,mean,9.310344828,macro-intertebrate,NA,,,,,
1510,15EX,2008,10,grazed,15,0,sheep/ha,arthropoda,NA,NA,NA,richness,se,5.379310345,macro-intertebrate,NA,,,,,
1510,10EX,2008,10,grazed,10,0,sheep/ha,arthropoda,NA,NA,NA,richness,se,2.275862069,macro-intertebrate,NA,,,,,
1510,CG,2008,10,ungrazed,0,10,sheep/ha,arthropoda,NA,NA,NA,richness,se,0.413793103,macro-intertebrate,NA,,,,,
1510,15EX,2008,10,grazed,15,0,sheep/ha,arthropoda,NA,NA,NA,shannon index,mean,2.364705882,macro-intertebrate,NA,,,,,
1510,10EX,2008,10,grazed,10,0,sheep/ha,arthropoda,NA,NA,NA,shannon index,mean,2.188235294,macro-intertebrate,NA,,,,,
1510,CG,2008,10,ungrazed,0,10,sheep/ha,arthropoda,NA,NA,NA,shannon index,mean,1.923529412,macro-intertebrate,NA,,,,,
1510,15EX,2008,10,grazed,15,0,sheep/ha,arthropoda,NA,NA,NA,shannon index,se,0.370588235,macro-intertebrate,NA,,,,,
1510,10EX,2008,10,grazed,10,0,sheep/ha,arthropoda,NA,NA,NA,shannon index,se,0.070588235,macro-intertebrate,NA,,,,,
1510,CG,2008,10,ungrazed,0,10,sheep/ha,arthropoda,NA,NA,NA,shannon index,se,0.035294118,macro-intertebrate,NA,,,,,
1510,15EX,2008,10,grazed,15,0,sheep/ha,arthropoda,NA,NA,NA,evenness,mean,1.888235294,macro-intertebrate,NA,,,,,
1510,10EX,2008,10,grazed,10,0,sheep/ha,arthropoda,NA,NA,NA,evenness,mean,2.241176471,macro-intertebrate,NA,,,,,
1510,CG,2008,10,ungrazed,0,10,sheep/ha,arthropoda,NA,NA,NA,evenness,mean,2.188235294,macro-intertebrate,NA,,,,,
1510,15EX,2008,10,grazed,15,0,sheep/ha,arthropoda,NA,NA,NA,evenness,se,0.123529412,macro-intertebrate,NA,,,,,
1510,10EX,2008,10,grazed,10,0,sheep/ha,arthropoda,NA,NA,NA,evenness,se,0.052941176,macro-intertebrate,NA,,,,,
1510,CG,2008,10,ungrazed,0,10,sheep/ha,arthropoda,NA,NA,NA,evenness,se,0.052941176,macro-intertebrate,NA,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 8-13 july),mean,0.0375,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 14-17 july),mean,0.020089286,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults;  21-24 july),mean,0.021428571,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 5-8 august),mean,0.014732143,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 8-13 july),se,0.014732143,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 14-17 july),se,0.009375,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults;  21-24 july),se,0.012053571,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 5-8 august),se,0.010714286,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 8-13 july),mean,0.1875,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 14-17 july),mean,0.218303571,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults;  21-24 july),mean,0.156696429,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 5-8 august),mean,0.108482143,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 8-13 july),se,0.034821429,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 14-17 july),se,0.042857143,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults;  21-24 july),se,0.045535714,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (adults; 5-8 august),se,0.038839286,NA,adult/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 8-13 july),mean,0.005504587,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 14-17 july),mean,0.004954128,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss;  21-24 july),mean,0.005504587,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 5-8 august),mean,0.008807339,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 8-13 july),se,0.004954128,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 14-17 july),se,0.004954128,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss;  21-24 july),se,0.00440367,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,grazed,0,.02 to .6 ,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 5-8 august),se,0.004954128,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 8-13 july),mean,0.079266055,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 14-17 july),mean,0.049541284,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss;  21-24 july),mean,0.039082569,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 5-8 august),mean,0.008256881,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 8-13 july),se,0.029724771,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 14-17 july),se,0.030275229,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss;  21-24 july),se,0.020366972,NA,nymphs/m2,,,,,
1528, National Audubon Society’s Appleton-Whittell Research Ranch,1994,4,ungrazed,26,0,animal/ha,arthropoda,Dactylotum,variegatum,NA,abundance (nymphss; 5-8 august),se,0.009357798,NA,nymphs/m2,,,,,
1529,grassland,1992,3,ungrazed,4,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.914285714,NA,prop since year 1 of study,,,,,
1529,grassland,1992,3,grazed,0,1200,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.697695853,NA,prop since year 1 of study,,,,,
1529,savannah,1992,3,ungrazed,4,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.978801843,NA,prop since year 1 of study,,,,,
1529,savannah,1992,3,grazed,0,1200,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.946543779,NA,prop since year 1 of study,,,,,
1529,grassland,1992,3,ungrazed,4,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,se,0.055299539,NA,prop since year 1 of study,,,,,
1529,grassland,1992,3,grazed,0,1200,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,se,0.101382488,NA,prop since year 1 of study,,,,,
1529,savannah,1992,3,ungrazed,4,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,se,0.101382488,NA,prop since year 1 of study,,,,,
1529,savannah,1992,3,grazed,0,1200,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,se,0.105990783,NA,prop since year 1 of study,,,,,
1529,grassland,1993,3,ungrazed,5,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.785253456,NA,prop since year 1 of study,,,,,
1529,grassland,1993,3,grazed,0,1200,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.522580645,NA,prop since year 1 of study,,,,,
1529,savannah,1993,3,ungrazed,5,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.55483871,NA,prop since year 1 of study,,,,,
1529,savannah,1993,3,grazed,0,1200,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.55483871,NA,prop since year 1 of study,,,,,
1529,grassland,1993,3,ungrazed,5,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,se,0.138248848,NA,prop since year 1 of study,,,,,
1529,grassland,1993,3,grazed,0,1200,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,se,0.133640553,NA,prop since year 1 of study,,,,,
1529,savannah,1993,3,ungrazed,5,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,se,0.156682028,NA,prop since year 1 of study,,,,,
1529,savannah,1993,3,grazed,0,1200,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,se,0.105990783,NA,prop since year 1 of study,,,,,
1529,grassland,1994,3,ungrazed,6,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.619354839,NA,prop since year 1 of study,,,,,
1529,grassland,1994,3,grazed,0,1200,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.407373272,NA,prop since year 1 of study,,,,,
1529,savannah,1994,3,ungrazed,6,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.582488479,NA,prop since year 1 of study,,,,,
1529,savannah,1994,3,grazed,0,1200,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,mean,0.711520737,NA,prop since year 1 of study,,,,,
1529,grassland,1994,3,ungrazed,6,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,se,0.207373272,NA,prop since year 1 of study,,,,,
1529,grassland,1994,3,grazed,0,1200,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,se,0.147465438,NA,prop since year 1 of study,,,,,
1529,savannah,1994,3,ungrazed,6,0,kg/ha (average residual dry matter (RDM)),mammalia,Spermophilus,beecheyii,native,burrow entrances,se,0.156682028,NA,prop since year 1 of study,,,,,
